No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
1452,0.000408381499187745,133031,133093,133132,0,1.2,1.2,13598,13605,268,0.1,0.1,0.2,119.96,-120.03,59.47,120.57,-92.85,1
1453,1.23877140531094e-05,133125,133124,133124,0.7,0.7,0.7,7551,8177,8252,0.1,0.1,0.1,120,-120,29.66,152.81,-92.47,0
1454,0.000411117628524756,133031,133093,133132,0,1.2,1.2,7549,8171,8253,0.1,0.1,0.1,119.96,-120.03,29.66,152.78,-92.51,1
1455,1.23965297645414e-05,133125,133124,133124,0.7,0.7,0.7,7579,8199,8199,0.1,0.1,0.1,120,-120,30,152.47,-92.47,0
1456,0.000411099313114453,133031,133093,133132,0,1.2,1.2,7578,8194,8199,0.1,0.1,0.1,119.96,-120.03,30,152.44,-92.51,1
1457,1.24634422882587e-05,133125,133124,133124,0.7,0.7,0.7,7801,8376,7800,0.1,0.1,0.1,120,-120,32.47,150,-92.47,0
1458,0.000410961795823761,133031,133093,133132,0,1.2,1.2,7799,8370,7801,0.1,0.1,0.1,119.96,-120.03,32.47,149.97,-92.51,1
1459,1.28497699374639e-05,133125,133124,133124,0.7,0.7,0.7,9219,9576,5627,0.1,0.1,0.1,120,-120,43.61,138.39,-92.47,0
1460,0.000410212214645306,133031,133093,133132,0,1.2,1.2,9219,9571,5627,0.1,0.1,0.1,119.96,-120.03,43.61,138.35,-92.51,1
1461,1.36212090310823e-05,133125,133124,133124,0.7,0.7,0.7,12308,12393,1751,0.1,0.1,0.1,120,-120,56.23,124.35,-92.47,0
1462,0.00040887586171044,133031,133093,133132,0,1.2,1.2,12309,12387,1751,0.1,0.1,0.1,119.96,-120.03,56.22,124.31,-92.51,1
1463,1.39408275186144e-05,133125,133124,133123,0.7,0.7,0.7,13595,13607,271,0.1,0.1,0.2,120,-120,59.47,120.61,-92.47,0
1464,0.000408365484995492,133031,133093,133132,0,1.2,1.2,13597,13602,271,0.1,0.1,0.2,119.96,-120.03,59.46,120.57,-92.51,1
1465,1.24407714354132e-05,133125,133124,133124,0.7,0.7,0.7,7777,7777,8427,0.1,0.1,0.1,120,-120,27.19,152.81,-90,0
1466,0.000411328772700778,133031,133093,133132,0,1.2,1.2,7775,7771,8427,0.1,0.1,0.1,119.96,-120.03,27.19,152.78,-90.04,1
1467,1.24512648038842e-05,133125,133124,133124,0.7,0.7,0.7,7801,7801,8376,0.1,0.1,0.1,120,-120,27.53,152.47,-90,0
