No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
2805,1.21659636657939e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0,0,0,120,-120,0,120,-120,0
2806,0.000409903958080102,133031,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
2807,1.21762845120909e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0,0,0,120,-120,0,120,-120,0
2808,0.000410037444115628,133031,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
2809,1.12638097347546e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0.1,0,0.1,120,-120,0,120,-120,0
2810,0.00040989147846468,133030,133093,133131,0,1.2,1.2,13827,13829,13836,0.1,0,0.1,119.96,-120.03,-0.01,119.95,-120.02,1
2811,1.11128609973291e-05,133125,133124,133123,0.7,0.7,0.7,13835,13835,13835,0.2,0,0.2,120,-120,0,120,-120,0
2812,0.000410381144113487,133030,133093,133131,0,1.2,1.3,13826,13829,13836,0.2,0,0.2,119.96,-120.03,-0.01,119.95,-120.02,1
2813,1.51358014999384e-05,133124,133124,133122,0.7,0.7,0.8,13835,13835,13834,0.6,0,0.6,120,-120,-0,120,-120,0
2814,0.000410935277386076,133026,133094,133130,0,1.2,1.3,13826,13829,13836,0.6,0,0.6,119.96,-120.03,-0.01,119.95,-120.02,1
2815,1.4150631881369e-05,133124,133124,133122,0.7,0.7,0.7,13835,13835,13834,0.5,0,0.5,120,-120,-0,120,-120,0
2816,0.000410838492219508,133027,133094,133130,0,1.2,1.3,13826,13829,13836,0.5,0,0.5,119.96,-120.03,-0.01,119.95,-120.02,1
2817,1.84345345119734e-05,133123,133125,133122,0.7,0.7,0.8,13834,13835,13834,0.7,0,0.7,120,-120,-0,120,-120,0
2818,0.000411492211663242,133025,133094,133129,0,1.2,1.3,13826,13829,13836,0.7,0,0.7,119.96,-120.02,-0.01,119.95,-120.01,1
2819,1.75738518880351e-05,133123,133125,133122,0.7,0.7,0.8,13835,13835,13834,0.7,0,0.7,120,-120,-0,120,-120,0
2820,0.000411296149840753,133025,133094,133129,0,1.2,1.3,13826,13829,13836,0.7,0,0.7,119.96,-120.02,-0.01,119.95,-120.01,1
2821,1.2112225266709e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0,0,0,120,-120,0,120,-120,0
2822,0.000411189711106883,133031,133093,133132,0,1.2,1.2,13827,13829,13836,0,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
2823,1.19513480567031e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0.1,0,0,120,-120,0,120,-120,0
2824,0.000411878933025287,133031,133093,133132,0,1.2,1.2,13827,13829,13836,0.1,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
2825,1.18889115595625e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0.1,0,0,120,-120,0,120,-120,0
2826,0.000411185724894594,133031,133093,133132,0,1.2,1.2,13827,13829,13836,0.1,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
2827,1.17814268274751e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0.1,0,0,120,-120,0,120,-120,0
2828,0.000411017164994782,133031,133093,133132,0,1.2,1.2,13827,13829,13836,0.1,0,0,119.96,-120.03,-0.01,119.95,-120.02,1
2829,1.10562145984324e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0.1,0.1,0.1,120,-120,0,120,-120,0
2830,0.000411944720561711,133030,133093,133132,0,1.2,1.2,13827,13829,13836,0.1,0.1,0.1,119.96,-120.03,-0.01,119.95,-120.02,1
2831,1.1168788009618e-05,133125,133124,133124,0.7,0.7,0.7,13835,13835,13835,0.1,0,0.1,120,-120,0,120,-120,0
2832,0.000411123261912448,133030,133093,133132,0,1.2,1.2,13827,13829,13836,0.1,0,0.1,119.96,-120.03,-0.01,119.95,-120.02,1
2833,1.4368981405487e-05,133124,133124,133122,0.7,0.7,0.8,13835,13835,13834,0.6,0,0.6,120,-120,-0,120,-120,0
2834,0.000411485111234195,133027,133094,133130,0,1.2,1.3,13826,13829,13836,0.6,0,0.6,119.96,-120.03,-0.01,119.95,-120.02,1
2835,1.33108076006163e-05,133124,133124,133122,0.7,0.7,0.7,13835,13835,13834,0.5,0,0.5,120,-120,0,120,-120,0
2836,0.000411443459411827,133027,133093,133130,0,1.2,1.3,13826,13829,13836,0.5,0,0.5,119.96,-120.03,-0.01,119.95,-120.02,1
